1	1	A	1	17.4478	0.00310987	63.3189	0.00802032	0.814005	1.953040	17.36330	5.39311
1	1	B	1	9.5951	0.00310987	55.4237	0.00802032	0.620669	1.306220	1355.91000	29.48710
1	1	A	2	16.0853	0.00366236	63.9835	0.00847142	0.753696	1.446370	12.12470	16.18360
1	1	B	2	8.3232	0.00366236	55.9311	0.00847142	0.631389	0.955332	796.84500	66.89980
1	1	A	3	15.6921	0.00445350	64.2252	0.00987197	0.760099	1.372620	11.53360	16.44970
1	1	B	3	7.9461	0.00445350	56.1923	0.00987197	0.636478	0.779555	583.26100	42.90690
1	1	A	4	16.7517	0.00586605	65.4301	0.01135540	0.799142	1.361630	10.60100	12.85920
1	1	B	4	9.0557	0.00586605	57.4748	0.01135540	0.655183	0.690962	424.98900	21.84440
1	2	A	1	17.4351	0.00304147	64.2147	0.00777452	0.751151	1.775190	17.85530	4.70427
1	2	B	1	10.1707	0.00304147	55.2594	0.00777452	0.619810	1.350380	1270.27000	22.86210
1	2	A	2	14.2095	0.00381151	62.1150	0.00915483	0.752147	1.478260	10.31540	13.71830
1	2	B	2	8.8211	0.00381151	56.0731	0.00915483	0.650747	1.061940	758.66800	47.15130
1	2	A	3	9.7171	0.00404904	58.5242	0.00982356	0.711072	1.385650	11.28940	16.16470
1	2	B	3	8.3999	0.00404904	56.4710	0.00982356	0.632022	0.974335	597.26900	55.97960
1	2	A	4	13.5431	0.00543527	62.2599	0.01178040	0.761564	1.372660	9.81285	11.42380
1	2	B	4	9.4144	0.00543527	57.7064	0.01178040	0.664542	0.854231	429.34900	25.65990
1	3	A	1	14.6202	0.00303850	61.1040	0.00762972	0.794399	1.822840	16.49810	10.98050
1	3	B	1	9.5047	0.00303850	55.4084	0.00762972	0.610036	1.217370	1380.84000	53.16580
1	3	A	2	13.0379	0.00358174	60.8444	0.00779769	0.754200	1.397190	12.35830	16.87410
1	3	B	2	8.2387	0.00358174	55.8097	0.00779769	0.622090	0.934116	848.18600	52.93680
1	3	A	3	11.9224	0.00423435	60.5068	0.00893833	0.736107	1.290840	11.95740	17.76370
1	3	B	3	7.7571	0.00423435	56.0343	0.00893833	0.625702	0.790785	650.04100	94.89350
1	3	A	4	13.0482	0.00547894	61.8419	0.01028750	0.778797	1.269150	10.45120	13.50770
1	3	B	4	8.8414	0.00547894	57.3596	0.01028750	0.645463	0.696113	476.14900	33.13690
1	4	A	1	14.9249	0.00311439	61.1808	0.00889909	0.781392	2.016690	17.38270	7.03130
1	4	B	1	8.8846	0.00311439	54.7249	0.00889909	0.618180	1.263770	1323.59000	167.05100
1	4	A	2	15.5036	0.00388397	63.0199	0.00974609	0.764182	1.572670	12.52750	14.57800
1	4	B	2	7.5199	0.00388397	55.2120	0.00974609	0.640456	0.985850	771.58700	47.50790
