1	1	A	1	17.5147	0.00314854	63.3922	0.00808052	0.826013	1.97314	17.2531	5.20597
1	1	B	1	9.6285	0.00314854	55.4685	0.00808052	0.675014	1.32719	1158.6800	26.92270
1	1	A	2	16.1874	0.00370199	64.0751	0.00859740	0.767306	1.44590	11.8546	16.95520
1	1	B	2	8.2733	0.00370199	55.8728	0.00859740	0.689459	0.98484	658.8750	56.98050
1	1	A	3	15.7352	0.00451129	64.2578	0.00998499	0.770685	1.36969	10.6468	16.76110
1	1	B	3	7.9194	0.00451129	56.1588	0.00998499	0.692353	0.81574	477.0150	36.41620
1	1	A	4	16.8550	0.00594544	65.5165	0.01160250	0.801799	1.38796	10.5114	12.37420
1	1	B	4	9.0705	0.00594544	57.4710	0.01160250	0.704687	0.72869	337.6720	18.67580
1	2	A	1	17.4255	0.00307606	64.2065	0.00775517	0.763641	1.78791	18.1720	4.67219
1	2	B	1	10.2781	0.00307606	55.3723	0.00775517	0.663351	1.36523	1072.5100	21.19300
1	2	A	2	14.2708	0.00383002	62.1795	0.00916966	0.761972	1.49364	10.4745	13.52740
1	2	B	2	8.8855	0.00383002	56.1413	0.00916966	0.695801	1.08075	654.5030	46.40100
1	2	A	3	9.7806	0.00410660	58.5629	0.00990495	0.722683	1.37998	11.4296	16.59700
1	2	B	3	8.4648	0.00410660	56.5195	0.00990495	0.677609	0.99607	505.7770	51.90060
1	2	A	4	13.4933	0.00543194	62.2036	0.01182210	0.766023	1.35878	9.4715	11.73400
1	2	B	4	9.5624	0.00543194	57.8552	0.01182210	0.703100	0.87651	364.7790	21.08290
1	3	A	1	14.6575	0.00308195	61.1455	0.00730067	0.805028	1.79209	16.7064	9.25663
1	3	B	1	9.5538	0.00308195	55.4688	0.00730067	0.666053	1.23728	1189.9600	43.51070
1	3	A	2	13.1435	0.00361921	60.9427	0.00777240	0.759151	1.40181	12.6092	17.27530
1	3	B	2	8.2834	0.00361921	55.8497	0.00777240	0.684960	0.96265	708.2870	48.13440
1	3	A	3	11.9655	0.00426836	60.5433	0.00883649	0.746351	1.29235	11.7524	16.60940
1	3	B	3	7.7732	0.00426836	56.0512	0.00883649	0.687113	0.82680	527.9590	82.33250
1	3	A	4	13.1161	0.00546617	61.9147	0.01009090	0.779181	1.24412	10.1121	13.76610
1	3	B	4	8.9447	0.00546617	57.4623	0.01009090	0.698104	0.73085	392.6210	25.17220
1	4	A	1	14.8980	0.00315933	61.1456	0.00891966	0.790253	2.02369	16.7450	6.67427
1	4	B	1	8.8925	0.00315933	54.7305	0.00891966	0.675618	1.28357	1109.6700	143.27800
1	4	A	2	15.4703	0.00392566	62.9856	0.00980136	0.766633	1.57567	12.3403	14.30010
1	4	B	2	7.5323	0.00392566	55.2260	0.00980136	0.695963	1.01278	629.4020	41.93510
1	4	A	3	14.0124	0.00473855	62.3951	0.01072900	0.756906	1.44073	12.5537	14.30880
1	4	B	3	7.0356	0.00473855	55.2633	0.01072900	0.693030	0.89101	467.0660	43.51580
1	4	A	4	15.9186	0.00636390	64.4092	0.01302260	0.839918	1.41223	8.2318	10.96680
1	4	B	4	8.3118	0.00636390	56.6540	0.01302260	0.712035	0.80603	338.7190	19.53220
1	5	A	1	15.9183	0.00317230	63.0153	0.00768626	0.791935	1.78776	15.9007	7.59134
1	5	B	1	8.0418	0.00317230	54.3870	0.00768626	0.704817	1.29406	995.0200	54.66640
1	5	A	2	15.3271	0.00399435	63.5375	0.00905473	0.766708	1.47579	11.5453	13.96410
1	5	B	2	7.5431	0.00399435	55.1582	0.00905473	0.716511	1.04817	563.8570	31.49640
1	5	A	3	14.8852	0.00512866	63.7436	0.01108430	0.787338	1.38188	9.2581	12.68370
1	5	B	3	7.1364	0.00512866	55.4586	0.01108430	0.711423	0.96397	408.5200	64.48280
1	5	A	4	14.4030	0.00669088	63.2761	0.01228690	0.843664	1.37081	7.9763	7.65960
1	5	B	4	6.5609	0.00669088	55.1355	0.01228690	0.707168	0.87825	300.9720	68.06740
1	6	A	1	16.8835	0.00498540	65.4415	0.01023990	0.772827	1.42543	7.3980	9.15942
1	6	B	1	9.3872	0.00498540	54.4192	0.01023990	0.690254	1.22272	488.4900	121.18300
1	6	A	2	17.5281	0.00972457	65.8194	0.01843530	0.827441	1.47846	2.4877	2.08641
1	6	B	2	8.9585	0.00972457	54.8444	0.01843530	0.695500	0.93277	273.7690	24.62980
1	6	A	3	18.0620	0.01030290	66.3395	0.02092580	0.674909	1.42991	2.9810	1.70654
1	6	B	3	8.8557	0.01030290	54.9934	0.02092580	0.682875	0.88086	220.5250	16.05140
1	6	A	4	17.6097	0.01093490	66.1113	0.02175290	0.571319	1.24952	3.3371	1.81381
