1	1	A	1	11.7929	0.000233148	0	0	0	0	0	0
1	1	B	1	11.7929	0.000233148	0	0	0	0	0	0
1	1	A	2	10.9881	0.000242103	0	0	0	0	0	0
1	1	B	2	10.9881	0.000242103	0	0	0	0	0	0
1	1	A	3	10.6257	0.000262921	0	0	0	0	0	0
1	1	B	3	10.6257	0.000262921	0	0	0	0	0	0
1	1	A	4	10.3736	0.000300751	0	0	0	0	0	0
1	1	B	4	10.3736	0.000300751	0	0	0	0	0	0
1	2	A	1	11.7417	0.000216073	0	0	0	0	0	0
1	2	B	1	11.7417	0.000216073	0	0	0	0	0	0
1	2	A	2	10.8550	0.000254479	0	0	0	0	0	0
1	2	B	2	10.8550	0.000254479	0	0	0	0	0	0
1	2	A	3	10.9459	0.000253212	0	0	0	0	0	0
1	2	B	3	10.9459	0.000253212	0	0	0	0	0	0
1	2	A	4	10.6147	0.000299416	0	0	0	0	0	0
1	2	B	4	10.6147	0.000299416	0	0	0	0	0	0
1	3	A	1	11.6581	0.000210389	0	0	0	0	0	0
1	3	B	1	11.6581	0.000210389	0	0	0	0	0	0
1	3	A	2	10.8449	0.000223486	0	0	0	0	0	0
1	3	B	2	10.8449	0.000223486	0	0	0	0	0	0
1	3	A	3	10.6304	0.000268634	0	0	0	0	0	0
1	3	B	3	10.6304	0.000268634	0	0	0	0	0	0
1	3	A	4	10.3812	0.000296538	0	0	0	0	0	0
1	3	B	4	10.3812	0.000296538	0	0	0	0	0	0
1	4	A	1	11.8668	0.000304015	0	0	0	0	0	0
1	4	B	1	11.8668	0.000304015	0	0	0	0	0	0
1	4	A	2	11.0969	0.000338121	0	0	0	0	0	0
1	4	B	2	11.0969	0.000338121	0	0	0	0	0	0
1	4	A	3	10.8834	0.000359677	0	0	0	0	0	0
1	4	B	3	10.8834	0.000359677	0	0	0	0	0	0
1	4	A	4	10.5453	0.000386342	0	0	0	0	0	0
1	4	B	4	10.5453	0.000386342	0	0	0	0	0	0
1	5	A	1	11.6080	0.000240428	0	0	0	0	0	0
1	5	B	1	11.6080	0.000240428	0	0	0	0	0	0
1	5	A	2	10.8986	0.000269976	0	0	0	0	0	0
1	5	B	2	10.8986	0.000269976	0	0	0	0	0	0
1	5	A	3	10.6342	0.000297645	0	0	0	0	0	0
1	5	B	3	10.6342	0.000297645	0	0	0	0	0	0
1	5	A	4	10.6608	0.000337036	0	0	0	0	0	0
1	5	B	4	10.6608	0.000337036	0	0	0	0	0	0
1	6	A	1	11.1411	0.000272817	0	0	0	0	0	0
1	6	B	1	11.1411	0.000272817	0	0	0	0	0	0
1	6	A	2	10.8652	0.000342047	0	0	0	0	0	0
1	6	B	2	10.8652	0.000342047	0	0	0	0	0	0
1	6	A	3	10.6337	0.000374130	0	0	0	0	0	0
1	6	B	3	10.6337	0.000374130	0	0	0	0	0	0
1	6	A	4	10.1756	0.000389597	0	0	0	0	0	0
1	6	B	4	10.1756	0.000389597	0	0	0	0	0	0
